"CODIGO_DANE","MUNICIPIO","DEPTO","COD_LOCAL","LOCAL","EST_DIRECCION","NIT","OPERADOR","CONTRATO"
"05001","MEDELLÍN","ANTIOQUIA","51.530","INVERSIONES LUXURY GAMES S.A.S.","CL 30 A 75 45","900780431","CASINO LUXURY GAMES","C1744"
"05001","MEDELLÍN","ANTIOQUIA","52.467","INVERSIONES JD Y ASOCIADOS S.A.S.","CRA 109 39  B-05","900974841","SALON DE JUEGOS LAS SILLAS ROJAS","C1861"
"05001","MEDELLÍN","ANTIOQUIA","52.456","JUEGOS MAX S.A.S.","CL 39 D 114 10","901121296","TIENDA MIXTA SAN JAVIER # 1","C1992"
"05001","MEDELLÍN","ANTIOQUIA","53.073","INVERSIONES M&M JD SAS","CR 45   73  81","901124349","GARDEL CASINO","C1793"
"05001","MEDELLÍN","ANTIOQUIA","53.077","INVERSIONES M&M JD SAS","CR 76   30  4","901124349","SALA DE JUEGOS NOCHES DE BELEN","C1793"
"05001","MEDELLÍN","ANTIOQUIA","53.646","INVERSIONES GENESIS 27 SAS","CR 82 44 03","901282863","JUEGOS DE AZAR LOS MONTANEROS","C1816"
"05001","MEDELLÍN","ANTIOQUIA","53.518","WINNER GROUP S.A.","CIR 5   69  91","830037843","BROADWAY CASINO LA 70","C2093"
"05001","MEDELLÍN","ANTIOQUIA","53.527","WINNER GROUP S.A.","CR 53   47  33","830037843","BROADWAY GUAYAQUIL","C1940"
"05001","MEDELLÍN","ANTIOQUIA","53.519","WINNER GROUP S.A.","CR 80   48 B 68","830037843","BROADWAY CASINO LA 80","C2093"
"05001","MEDELLÍN","ANTIOQUIA","53.511","WINNER GROUP S.A.","CL 51   51  69","830037843","BROADWAY BOYACA","C2093"
"05001","MEDELLÍN","ANTIOQUIA","52.519","WORLD FANTASTIC SAS","CL 106   43  40","901263738","SALSAMENTARIA EL MUEBLE ROJO","C2151"
"05001","MEDELLÍN","ANTIOQUIA","52.832","AMERICAN GAMES LTDA.","CR 80 49 A 28","806011321","CASINO RIVIERA PLUS","C1781"
"05001","MEDELLÍN","ANTIOQUIA","52.830","AMERICAN GAMES LTDA.","CR 87 47 DD 38","806011321","CASINO SANTA LUCIA","C1781"
"05001","MEDELLÍN","ANTIOQUIA","53.893","INVERSIONES GENESIS 27 SAS","CL 73 45 17","901282863","BAR MAQUINAS GIBER","C1792"
"05001","MEDELLÍN","ANTIOQUIA","54.639","SILVER TECH CO SAS","CRA 70 47 15","901510914","CASINO LOS 777","C1824"
"05001","MEDELLÍN","ANTIOQUIA","54.641","SILVER TECH CO SAS","CRA 47 58-40","901510914","JUEGOS DOLLAR","C1824"
"05001","MEDELLÍN","ANTIOQUIA","54.640","SILVER TECH CO SAS","CALLE 47 45 55","901510914","CASINO BELLAGIO","C1868"
"05001","MEDELLÍN","ANTIOQUIA","53.191","VALAHIA S.A.S.","CR 81 27 22","901030377","CASINO RIO PLATA","C1890"
"05001","MEDELLÍN","ANTIOQUIA","53.191","VALAHIA S.A.S.","CR 81 27 22","901030377","CASINO RIO PLATA","C1985"
"05001","MEDELLÍN","ANTIOQUIA","45.246","HSQ INVERSIONES S.A.S.","CL 51 A  50  6","900565733","CASINO PLAZA BERRIO MEDELLIN","C1984"
"05001","MEDELLÍN","ANTIOQUIA","45.827","INV TORRES ALM","CR 64 C  78  580 LC 050","900147047","CASINO NEW YORK T.N","C1996"
"05001","MEDELLÍN","ANTIOQUIA","45.308","JUEGOS MAX S.A.S.","CR 40 50 17","901121296","BAR EL BORRACHITO","C1992"
"05001","MEDELLÍN","ANTIOQUIA","45.805","EMPRESARIOS UNIDOS DE COLOMBIA S. A.","CL 53  CENTRO 51  34  Centro","811046779","Casino Plaza Botero","C2003"
"05001","MEDELLÍN","ANTIOQUIA","47.281","INVERSIONES DUBAI INC SAS","CR 51   41  259","901169896","DUBAI BOLIVAR","C1865"
"05001","MEDELLÍN","ANTIOQUIA","47.583","INVERSIONES M&M JD SAS","CL 79   55  3","901124349","CASINO CUATRO J","C1793"
"05001","MEDELLÍN","ANTIOQUIA","47.991","MEGAJUEGOS HJN SAS","CRA 46 47 66 LOCAL 1088 1090","901196936","CASINO TRILENIUM","C2088"
"05001","MEDELLÍN","ANTIOQUIA","50.946","EL IMPERIO DE LAS MAQUINAS S.A.S.","CR 46   49 A 41","811044038","SALON DE JUEGOS CARNAVAL MEDELLIN","C1729"
"05001","MEDELLÍN","ANTIOQUIA","47.886","KONAMET S.A.S","CL 57   57  23 LOCAL 138","901166159","CASINO MINORISTA","C2049"
"05001","MEDELLÍN","ANTIOQUIA","52.379","JUEGOS MAX S.A.S.","CL 39 D 114 10","901121296","TIENDA MIXTA SAN JAVIER # 1","C1755"
"05001","MEDELLÍN","ANTIOQUIA","37.412","INVERSIONES GIRALDO S. A. S.","CL 51 52 72","811043502","CASINO EL CARBONCITO DE ORO","C1941"
"05001","MEDELLÍN","ANTIOQUIA","37.269","OPERADORES ASOCIADOS S.A.","CR 53 51 38","811042793","JUEGOS VERACRUZ","C1875"
"05001","MEDELLÍN","ANTIOQUIA","38.263","INVERSIONES MADISON LTDA.","CR 68 96 50","811042306","TIENDA PAL CAMBIO","C1949"
"05001","MEDELLÍN","ANTIOQUIA","39.840","INVERSORA DE CAPITALES S.A.","CL 49 34 07","900200232","FORTUNA CASINOS BUENOS AIRES","C1715"
"05001","MEDELLÍN","ANTIOQUIA","39.930","BINGOS ANTIOQUIA S.A.S.","KR 49 52 81 P3","900696447","CENTRO BINGO","C1722"
"05001","MEDELLÍN","ANTIOQUIA","41.987","JUEGOS MONACO S.A.","CL 48   47  50","811040351","SALON DE JUEGOS LUCES DE PARIS","C1834"
"05001","MEDELLÍN","ANTIOQUIA","41.422","AMERICAN GAMES LTDA.","CR 81   33 B 16","806011321","AMERICAN GAMES LTDA 1","C1781"
"05001","MEDELLÍN","ANTIOQUIA","41.423","AMERICAN GAMES LTDA.","CR 87   47 DD 38","806011321","AMERICAN GAMES","C1781"
"05001","MEDELLÍN","ANTIOQUIA","42.370","WINNER GROUP S.A.","CR 43 A SUR 3  60 LOCAL 101","830037843","HOLLYWOOD CASINO Y CAFE CONCERT MILLA DE ORO","C1817"
"05001","MEDELLÍN","ANTIOQUIA","42.171","WINNER GROUP S.A.","CIR 5   69  91","830037843","CASINO HAVANA LA 70","C1817"
"05001","MEDELLÍN","ANTIOQUIA","42.172","WINNER GROUP S.A.","CR 80   48 B 68","830037843","CASINO HAVANA LA 80","C1817"
"05001","MEDELLÍN","ANTIOQUIA","42.179","WINNER GROUP S.A.","CL 49   49  41","830037843","BROADWAY AYACUCHO","C1940"
"05001","MEDELLÍN","ANTIOQUIA","42.283","FUSION RECREATIVOS S.A.S.","CR 79   2  92","900863206","SALON DE JUEGOS LIBARE","C1768"
"05001","MEDELLÍN","ANTIOQUIA","42.722","OPERADORES ASOCIADOS S.A.","CR 100   43  7  San Javier","811042793","LA GUACA MAQUINAS PAGAMONEDAS UNO","C1875"
"05001","MEDELLÍN","ANTIOQUIA","42.739","VALAHIA S.A.S.","CL 54   57  15","901030377","CASINO BACCARAT","C1985"
"05001","MEDELLÍN","ANTIOQUIA","42.786","COMERCIALIZADORA TECHNOLOGY S.A.S.","CR 53   53  9","901001934","BAR Y JUEGOS AVENIDA DE GREIFF","C1859"
"05001","MEDELLÍN","ANTIOQUIA","44.382","PUERTO BELEN S.A.S.","CR 76 C  112  12","900996338","SALON DE JUEGOS DE SUERTE Y AZAR CASINO MONTREAL","C2107"
"05001","MEDELLÍN","ANTIOQUIA","44.382","PUERTO BELEN S.A.S.","CR 76 C  112  12","900996338","SALON DE JUEGOS DE SUERTE Y AZAR CASINO MONTREAL","C2013"
"05001","MEDELLÍN","ANTIOQUIA","44.080","CODERE COLOMBIA S.A.","CR 45   81  31","860520306","CASINO BAR EL MARINO","C1948"
"05001","MEDELLÍN","ANTIOQUIA","44.949","INVERSIONES LOS PAISAS LTDA.","CR 99   44  36 CR 99 44 36","811046512","IMPERIUM CASINO","C1980"
"05001","MEDELLÍN","ANTIOQUIA","19.160","INVERSIONES CASH LTDA","CR 52 55 54","811041913","CAFE SAN PAULO","C1772"
"05001","MEDELLÍN","ANTIOQUIA","37.998","OPERADORES ASOCIADOS S.A.","CR 55 80 B 17","811042793","CASY_NO","C1875"
"05001","MEDELLÍN","ANTIOQUIA","37.593","JUEGOS MONACO S.A.","CR 50 51 A 07","811040351","BAR 20 DE JULIO","C1834"
"05001","MEDELLÍN","ANTIOQUIA","37.357","CODERE COLOMBIA S.A.","CR 45 73 24","860520306","LA CHINA","C1948"
"05001","MEDELLÍN","ANTIOQUIA","37.233","CODERE COLOMBIA S.A.","CR 51 41 216","860520306","BILLARES LA DORADA","C1948"
"05001","MEDELLÍN","ANTIOQUIA","37.249","INVERSIONES MADISON LTDA.","CR 45 71 08","811042306","GRANERO LA ILUSION","C1949"
"05001","MEDELLÍN","ANTIOQUIA","37.309","RECREGAME S.A.S.","CL 93 68 034","900156659","SALSAMENTARIA EL BUEN PAN","C1933"
"05001","MEDELLÍN","ANTIOQUIA","38.345","EMPRESARIOS UNIDOS DE COLOMBIA S. A.","CL 53 51 34","811046779","CASINO PLAZA BOTERO","C2003"
"05001","MEDELLÍN","ANTIOQUIA","38.242","CODERE COLOMBIA S.A.","CL 57 57 23 L 092","860520306","LA MINORISTA","C1948"
"05001","MEDELLÍN","ANTIOQUIA","38.156","INVERSIONISTAS UNIDOS DE COLOMBIA S.A.","CR 82 44 3","900045267","SALON DE JUEGOS CAFETERIA Y RESTAURANTE LOS MONTAÑEROS","C1788"
"05001","MEDELLÍN","ANTIOQUIA","56.159","TERRA TECNOLOGY SAS","CL 40   36  37","901535653","SALA DE JUEGOS DE SUERTE Y AZAR EL SALVADOR","C1987"
"05001","MEDELLÍN","ANTIOQUIA","56.878","INVERSIONES G Y G GIRARDOTA SAS","CL 52   9  20 INT  101","901630205","CASINO GAROSO GIGA","C1977"
"05001","MEDELLÍN","ANTIOQUIA","55.309","LOS ALPES PLAY SAS","CR 53 53 123","901508602","CASINO IMPERIOS","C1800"
"05001","MEDELLÍN","ANTIOQUIA","57.616","VALAHIA S.A.S.","CR 52 107 50","901030377","GRAN SALA DE JUEGOS LA ESTACION #1","C1985"
"05001","MEDELLÍN","ANTIOQUIA","55.541","DIVERPREMIUN","CL 47 45 55","900661556","CASINO BELLAGIO","C1801"
"05001","MEDELLÍN","ANTIOQUIA","55.846","INVERISONES ANAMILE S.A.S.","CR 37 70 95","901455529","SALON DE JUEGOS CHARANGA","C1850"
"05001","MEDELLÍN","ANTIOQUIA","55.475","DIVERSIONES JROYAL SAS","CL 108   51 B 20","901370270","CASINO ACEVEDO","C2121"
"05001","MEDELLÍN","ANTIOQUIA","57.146","CODERE COLOMBIA S.A.","CL 10   32  115 LOCAL 9912 CC VIZCAYA","860520306","CROWN CASINOS VIZCAYA","C1948"
"05001","MEDELLÍN","ANTIOQUIA","59.156","AMICIZIA S.A.S","CR 45   48  72  Medellin","901204488","CASINO AVALON","C2058"
"05001","MEDELLÍN","ANTIOQUIA","58.856","INVERSIONES SANSON GIRARDOTA SAS","CR 42 B  92  44","901673721","BILLARES J.U.","C2035"
"05001","MEDELLÍN","ANTIOQUIA","58.796","ACERTAR EMPRESARIAL S.A.S.","CALLE 56 A 25 100","901008683","CASINO MANCISO","C1914"
"05001","MEDELLÍN","ANTIOQUIA","54.933","CUSPIDE ELECTRONIC S.A.S.","CR 51 37 28","901470946","CASINO BAR EXPOSICIONES","C1799"
"05001","MEDELLÍN","ANTIOQUIA","54.084","INVERPRO GS SAS","CR 85   103 B 121","901076127","MULTISERVICIOS Y  JUEGOS PICACHO","C1887"
"05001","MEDELLÍN","ANTIOQUIA","54.105","INVERPRO GS SAS","CR 49   53  45","901076127","HELADERIA CANDILEJAS ROJAS","C1887"
"05001","MEDELLÍN","ANTIOQUIA","54.106","INVERPRO GS SAS","CR 47   50  66","901076127","HELADERIA SALON NEGOCIOS Y NEGOCIOS","C1887"
"05001","MEDELLÍN","ANTIOQUIA","54.041","INVERPRO GS SAS","CL 52 A  50  19","901076127","CASINO HOTEL NUTIBARA EXPRES","C1887"
"05001","MEDELLÍN","ANTIOQUIA","54.077","INVERPRO GS SAS","CL 79   55  3","901076127","CASINO CUATRO J","C1887"
"05001","MEDELLÍN","ANTIOQUIA","54.086","INVERPRO GS SAS","CR 91 B  77 EE 11","901076127","MULTISERVICIOS Y  JUEGOS ROBLEDO AURES","C1887"
"05001","MEDELLÍN","ANTIOQUIA","54.123","INVERPRO GS SAS","CR 52   81  21","901076127","CASINO CUATROBOCAS","C1887"
"05001","MEDELLÍN","ANTIOQUIA","58.599","CASINOS CLUB SAS","CR 87   47  66","901637277","CASINO EL DOLAR","C1900"
"05001","MEDELLÍN","ANTIOQUIA","55.315","GRUPO EMPRESARIAL DMZ SAS","CR 48 A  99  83","901546351","CASA RESTREPO RC","C1845"
"05001","MEDELLÍN","ANTIOQUIA","55.101","FUSION RECREATIVOS S.A.S.","CR 81 27 22","900863206","CASINO RIO PLATA","C1768"
"05001","MEDELLÍN","ANTIOQUIA","56.961","WINNER GROUP S.A.","CL 34   43  79","830037843","RIO CASINO MEDELLIN","C2093"
"05001","MEDELLÍN","ANTIOQUIA","56.945","WINNER GROUP S.A.","CR 80   48 B 68","830037843","BROADWAY CASINO LA 80","C1817"
"05001","MEDELLÍN","ANTIOQUIA","57.198","SERVIMET COLOMBIA S.A.S","CL 103   64  77  BELALCAZAR","901630155","EL PARCHE LA 64","C1928"
"05001","MEDELLÍN","ANTIOQUIA","56.601","EDS INVERSIONES S.A.S.","DG 85   79  15","900624957","ENGRANDE 170","C1862"
"05001","MEDELLÍN","ANTIOQUIA","56.619","EDS INVERSIONES S.A.S.","CL 101 D  83  13","900624957","ENGRANDE 146","C1836"
"05001","MEDELLÍN","ANTIOQUIA","56.655","EDS INVERSIONES S.A.S.","CR 69   96  101","900624957","ENGRANDE 184","C1862"
"05001","MEDELLÍN","ANTIOQUIA","56.645","EDS INVERSIONES S.A.S.","CR 76 C  108 A 35","900624957","ENGRANDE 132","C1836"
"05001","MEDELLÍN","ANTIOQUIA","47.349","HERMANOS SEPULVEDA  BETANCUR & CIA LIMITADA","CL 98   70  33","900305862","CASINO SAN LAZARO","C2072"
"05001","MEDELLÍN","ANTIOQUIA","47.371","INVERSIONES RIOS VASQUEZ S.A.S.","CL 86 B  36 A 4","900566806","CASINO MONTE CARLO SAN BLAS","C1713"
"05001","MEDELLÍN","ANTIOQUIA","47.728","FUSION RECREATIVOS S.A.S.","CR 52 120 132","900863206","CASINO ROYAL GOLDEN","C1768"
"05001","MEDELLÍN","ANTIOQUIA","47.581","INVERSIONES M&M JD SAS","CR 55   80 C 5","901124349","JUEGOS C Y A","C1793"
"05001","MEDELLÍN","ANTIOQUIA","49.638","INVERSIONES M&M JD SAS","CR 52   81  21","901124349","CASINO CUATROBOCAS","C1793"
"05001","MEDELLÍN","ANTIOQUIA","51.176","INVERSIONES M&M JD SAS","CL 49   34  7","901124349","SOCINCA # 3 FORTUNACASINOS BUENOS AIRES","C1793"
"05001","MEDELLÍN","ANTIOQUIA","50.781","STAR GAMES SAS","CARRERA  76C N 112-12","901297092","SALON DE JUEGOS DE SUERTE Y AZAR CASINO MONTREAL","C1730"
"05001","MEDELLÍN","ANTIOQUIA","16.764","INVERSIONES DIVERWEB S.A.S.","CR 99 47 A 16","900018384","OCEANO CASINO SAN JAVIER","C1776"
"05001","MEDELLÍN","ANTIOQUIA","16.314","HERMANOS SEPULVEDA  BETANCUR & CIA LIMITADA","CL 98 70 33","900305862","CASINO SAN LAZARO","C2072"
"05001","MEDELLÍN","ANTIOQUIA","16.781","INVERSIONES DIVERWEB S.A.S.","CL 48 46 12","900018384","OCEANO CASINO ORIENTAL ÉXITO","C1776"
"05001","MEDELLÍN","ANTIOQUIA","16.783","INVERSIONES DIVERWEB S.A.S.","CR 50 46 14","900018384","OCEANO CASINO PALACE MATURIN","C1776"
"05001","MEDELLÍN","ANTIOQUIA","39.837","OPERADORES ASOCIADOS S.A.","KR 100 43 7","811042793","LA GUACA MAQUINAS PAGAMONEDAS Nº 1","C1875"
"05001","MEDELLÍN","ANTIOQUIA","40.658","GAMES Y TELECOMUNICACIONES S.A.S.","KR 48 50 61","830137090","CASINO MIDAS LA PLAYA","C2084"
"05001","MEDELLÍN","ANTIOQUIA","42.171","WINNER GROUP S.A.","CIR 5   69  91","830037843","CASINO HAVANA LA 70","C2093"
"05001","MEDELLÍN","ANTIOQUIA","42.183","WINNER GROUP S.A.","CL 50   52  56","830037843","BROADWAY COLOMBIA","C1817"
"05001","MEDELLÍN","ANTIOQUIA","42.048","EDS INVERSIONES S.A.S.","CR 53   50  52","900624957","MAS Casino la 53","C1836"
"05001","MEDELLÍN","ANTIOQUIA","42.852","INVERSIONES DIVERWEB S.A.S.","CR 50   46  14","900018384","CASINO OCEANO PALACE MATURIN","C1776"
"05001","MEDELLÍN","ANTIOQUIA","42.611","PLAY CITY COLOMBIA S.A.S.","CR 47   58  40","901014972","JUEGOS EL DOLLAR","C1829"
"05001","MEDELLÍN","ANTIOQUIA","42.615","PLAY CITY COLOMBIA S.A.S.","CR 45   47  12","901014972","MIRAGE COINS SLOT","C2044"
"05001","MEDELLÍN","ANTIOQUIA","42.615","PLAY CITY COLOMBIA S.A.S.","CR 45   47  12","901014972","MIRAGE COINS SLOT","C1829"
"05001","MEDELLÍN","ANTIOQUIA","42.721","OPERADORES ASOCIADOS S.A.","CR 52   2 sur 20  Cristo Rey","811042793","LA GUACA MAQUINAS PAGAMONEDAS DOS","C1875"
"05001","MEDELLÍN","ANTIOQUIA","44.375","PUERTO BELEN S.A.S.","CL 112 76 C 02","900996338","SALA DE JUEGO MANHATHAN","C2107"
"05001","MEDELLÍN","ANTIOQUIA","44.375","PUERTO BELEN S.A.S.","CL 112 76 C 02","900996338","SALA DE JUEGO MANHATHAN","C2013"
"05001","MEDELLÍN","ANTIOQUIA","60.275","TOKIO GAMES SAS","CL 46   45  92","901605590","METRO BILLARES TABERNA BAR","C1878"
"05001","MEDELLÍN","ANTIOQUIA","60.439","GRUPO GANESH SAS","CL 49 B  65  100","901748146","JUEGOS MJ # 3 LOS SAUCES-GANESH CASINO","C2136"
"05001","MEDELLÍN","ANTIOQUIA","61.164","WINNER GROUP S.A.","CL 52   46  34","830037843","CARIBE CASINO LA PLAYA","C1940"
"05001","MEDELLÍN","ANTIOQUIA","61.174","WINNER GROUP S.A.","CR 43 A SUR 3  60 LOCAL 101","830037843","HOLLYWOOD CASINO Y CAFE CONCERT MILLA DE ORO","C2093"
"05001","MEDELLÍN","ANTIOQUIA","61.174","WINNER GROUP S.A.","CR 43 A SUR 3  60 LOCAL 101","830037843","HOLLYWOOD CASINO Y CAFE CONCERT MILLA DE ORO","C1940"
"05001","MEDELLÍN","ANTIOQUIA","60.488","DIVERSIONES JROYAL SAS","CL 108   51 B 20  ACEVEDO","901370270","CASINO ACEVEDO","C2121"
"05001","MEDELLÍN","ANTIOQUIA","20.760","HSQ INVERSIONES S.A.S.","CL 51 A 50 06","900565733","CASINO PLAZA BERRIO MEDELLIN","C1984"
"05001","MEDELLÍN","ANTIOQUIA","20.761","HSQ INVERSIONES S.A.S.","CR 48 50 53","900565733","CASINO RECREACIONES LA BASTILLA","C1984"
"05001","MEDELLÍN","ANTIOQUIA","21.827","PROMOTORA TURISTICA DE MEDELLIN S.A.","CL 4 SUR 43 A 27","811045421","GRAN CASINO MEDELLIN","C1840"
"05001","MEDELLÍN","ANTIOQUIA","17.939","WINNER GROUP S.A.","CL 51 51 69","830037843","BROADWAY BOYACA","C1940"
"05001","MEDELLÍN","ANTIOQUIA","17.966","WINNER GROUP S.A.","CL 52 46 34","830037843","CASINO CARIBE LA PLAYA","C2093"
"05001","MEDELLÍN","ANTIOQUIA","17.219","CODERE COLOMBIA S.A.","CR 76 31 83","860520306","CASINO FANTASIA ROYAL BELEN","C1948"
"05001","MEDELLÍN","ANTIOQUIA","17.327","CODERE COLOMBIA S.A.","CR 45 71 A 14/16","860520306","SALON DE JUEGOS LA CHINA 2","C1948"
"05001","MEDELLÍN","ANTIOQUIA","18.573","AMERICAN GAMES LTDA.","CR 81 33 B 16","806011321","AMERICAN GAMES LTDA 1","C1781"
"05001","MEDELLÍN","ANTIOQUIA","19.883","M & M ENT S.A.S.","CL 52 51 69","801004670","CASINO CLUB ATHENAS","C1963"
"05001","MEDELLÍN","ANTIOQUIA","19.339","MAQUIJUEGOS S.A.S.","CR 86 43 73","811041488","DOUBLE DIAMOND","C2053"
"05001","MEDELLÍN","ANTIOQUIA","55.313","INVERSIONES GAMBLING SAS","CARRERA 32 75 D 39","901493089","SALA DE JUEGOS MONACO","C1884"
"05001","MEDELLÍN","ANTIOQUIA","55.473","DIVERSIONES JROYAL SAS","CR 45   80  69","901370270","CASINO MONACO JROYAL","C2121"
"05001","MEDELLÍN","ANTIOQUIA","57.938","JM EGROUP SAS","CR 44   46  27  CENTRO","901709797","CASINO EL SAGRADO","C2019"
"05001","MEDELLÍN","ANTIOQUIA","57.939","JM EGROUP SAS","CL 83 D  58 B 43  MORAVIA","901709797","CASINO TABARES","C2019"
"05001","MEDELLÍN","ANTIOQUIA","57.354","EDS INVERSIONES S.A.S.","CL 48 A  87  30","900624957","ENGRANDE 219","C1836"
"05001","MEDELLÍN","ANTIOQUIA","57.328","EDS INVERSIONES S.A.S.","CR 67 B  117  11","900624957","ENGRANDE 194","C1862"
"05001","MEDELLÍN","ANTIOQUIA","57.324","EDS INVERSIONES S.A.S.","CR 54   60  39","900624957","ENGRANDE 190","C1836"
"05001","MEDELLÍN","ANTIOQUIA","57.063","CODERE COLOMBIA S.A.","CL 44  82 48","860520306","SALON JUAN FELIPE","C1948"
"05001","MEDELLÍN","ANTIOQUIA","59.320","INFRA TECNOLOGIA SAS","CR 49 53 08","901535556","CASINO ARIA NRO 3","C1904"
"05001","MEDELLÍN","ANTIOQUIA","59.155","AMICIZIA S.A.S","CL 51   47  37  Medellin","901204488","MANDALAY CASINO","C2058"
"05001","MEDELLÍN","ANTIOQUIA","59.158","AMICIZIA S.A.S","CR 51   51  25  Medellin","901204488","CASINO PREMIUM MEDELLIN","C2058"
"05001","MEDELLÍN","ANTIOQUIA","52.614","ROYAL CASINOS S.A.S.","CL 52   47  20","900450104","THE POINT LUCK No. 2","C1767"
"05001","MEDELLÍN","ANTIOQUIA","53.939","JUEGOS MAX S.A.S.","CR 49 52 81 PISO 3","901121296","JUEGOS CENTRO BINGO","C1992"
"05001","MEDELLÍN","ANTIOQUIA","52.994","INVERSIONES DIVERWEB S.A.S.","CR 99 47A 16 San Javier","900018384","Oceano San Javier","C1776"
"05001","MEDELLÍN","ANTIOQUIA","54.640","SILVER TECH CO SAS","CALLE 47 45 55","901510914","CASINO BELLAGIO","C1824"
"05001","MEDELLÍN","ANTIOQUIA","54.217","INVERSIONES RIOS VASQUEZ S.A.S.","CL 44   89  41","900566806","CASINO MILAN 44","C1713"
"05001","MEDELLÍN","ANTIOQUIA","54.122","INVERPRO GS SAS","CL 30   83 B 31","901076127","CASINO LOS ALPES","C1887"
"05001","MEDELLÍN","ANTIOQUIA","54.089","INVERPRO GS SAS","CR 31   107  24","901076127","MULTISERVICIOS Y  JUEGOS MANRIQUE SANTO DOMINGO","C1887"
"05001","MEDELLÍN","ANTIOQUIA","54.704","COMERCIALIZADORA TECHNOLOGY S.A.S.","CR 36 A  39  92","901001934","JUEGOS DE AZAR EL SALVADOR","C1859"
"05001","MEDELLÍN","ANTIOQUIA","54.115","INVERPRO GS SAS","CL 49   53  79 LC 214","901076127","SALON DE JUEGOS Y SERVICIOS LOS PANCHES-MEDELLIN","C1887"
"05001","MEDELLÍN","ANTIOQUIA","54.724","INVERSIONES JD Y ASOCIADOS S.A.S.","CR 31 A 102 B 193","900974841","SALA DE JUEGOS PUERTO RICO","C1861"
"05001","MEDELLÍN","ANTIOQUIA","55.136","JUEGOS MAX S.A.S.","CL 104  A 74 12","901121296","CASINO LLUVIA DE ORO","C1755"
"05001","MEDELLÍN","ANTIOQUIA","56.395","RIO CLARO S.A.","CR 51   51  63  LA CANDELARIA","811042314","PAGAMONEDAS SUPER STAR","C1924"
"05001","MEDELLÍN","ANTIOQUIA","55.327","MILAN METS S.A.S.","CL 54 57 15","901521907","CASINO BACCARAT","C1851"
"05001","MEDELLÍN","ANTIOQUIA","55.176","SILVER TECH CO SAS","CALLE 106 43 40","901510914","SALSAMENTARIA MUEBLE ROJO #1","C1868"
"05001","MEDELLÍN","ANTIOQUIA","55.095","FUSION RECREATIVOS S.A.S.","CL 41 29A 09","900863206","MAQUINAS FOGATA","C1768"
"05001","MEDELLÍN","ANTIOQUIA","57.199","SERVIMET COLOMBIA S.A.S","CR 58   45 A 2","901630155","BAR JASMIN MEDELLIN","C1928"
"05001","MEDELLÍN","ANTIOQUIA","56.638","EDS INVERSIONES S.A.S.","CR 85   103  28","900624957","ENGRANDE 123","C1862"
"05001","MEDELLÍN","ANTIOQUIA","56.644","EDS INVERSIONES S.A.S.","CR 109   39 B 51","900624957","ENGRANDE 131","C1836"
"05001","MEDELLÍN","ANTIOQUIA","56.642","EDS INVERSIONES S.A.S.","CR 85   101  10","900624957","ENGRANDE 127","C1836"
"05001","MEDELLÍN","ANTIOQUIA","56.639","EDS INVERSIONES S.A.S.","CL 30 A  76  57","900624957","ENGRANDE 124","C1836"
"05001","MEDELLÍN","ANTIOQUIA","47.887","KONAMET S.A.S","CL 74   64 A 38","901166159","CASINO  LOS COLANTEROS","C2049"
"05001","MEDELLÍN","ANTIOQUIA","52.070","RECREATIVOS GOLDSTAR SAS","CR 70   44 B 66","901431552","Gold Star 1 La 70","C1756"
"05001","MEDELLÍN","ANTIOQUIA","52.153","VALAHIA S.A.S.","CR 52 54 26","901030377","DIVERTRONICS CARABOBO","C1985"
"05001","MEDELLÍN","ANTIOQUIA","52.167","ULTRAGAME S.A.S.","CR 53 53 43","901377044","JUEGOS CUNDINAMARCA","C1830"
"05001","MEDELLÍN","ANTIOQUIA","51.821","INVERSIONES M&M JD SAS","CR 53   53  9","901124349","CASINO LA CUNDINAMARCA","C1793"
"05001","MEDELLÍN","ANTIOQUIA","52.295","FUSION RECREATIVOS S.A.S.","CR 52 120 132","900863206","CASINO ROYAL GOLDEN","C1768"
"05001","MEDELLÍN","ANTIOQUIA","52.293","FUSION RECREATIVOS S.A.S.","CR 32 32 35","900863206","BAR LA CASITA LORETO","C1768"
"05001","MEDELLÍN","ANTIOQUIA","53.322","CUSPIDE ELECTRONIC S.A.S.","CR 48 50 56","901470946","SALON ARISTOS","C1799"
"05001","MEDELLÍN","ANTIOQUIA","53.551","WINNER GROUP S.A.","CR 66 B  34 A 76 LOCAL 369","830037843","BROADWAY UNICENTRO MEDELLIN","C1940"
"05001","MEDELLÍN","ANTIOQUIA","53.565","WINNER GROUP S.A.","CR 43 A SUR 3  60 LOCAL 101","830037843","HOLLYWOOD CASINO Y CAFE CONCERT MILLA DE ORO","C2093"
"05001","MEDELLÍN","ANTIOQUIA","53.511","WINNER GROUP S.A.","CL 51   51  69","830037843","BROADWAY BOYACA","C1940"
"05001","MEDELLÍN","ANTIOQUIA","53.555","WINNER GROUP S.A.","CL 52   46  34","830037843","CARIBE CASINO LA PLAYA","C2093"
"05001","MEDELLÍN","ANTIOQUIA","52.519","WORLD FANTASTIC SAS","CL 106   43  40","901263738","SALSAMENTARIA EL MUEBLE ROJO","C1867"
"05001","MEDELLÍN","ANTIOQUIA","52.831","AMERICAN GAMES LTDA.","CL 42 101 09","806011321","AMERICAN GAMES 2","C1781"
